,PM2.5,PM10,NO,NO2,NH3,CO,SO2,O3,AQI,kfold
5737,26.35,56.28,3.89,13.94,19.87,0.7,8.94,62.58,86.0,0
5738,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336,0
5739,33.52,62.91,7.18,9.71,4.56,0.0,12.59,6.57,56.0,0
5740,13.33,25.58,27.84,22.14,14.22,0.63,8.09,17.0,48.0,0
5741,111.37,228.78,57.05,31.94,11.88,1.4,8.03,29.84,262.0,0
5742,26.6,77.51,15.62,16.16,36.09,2.92,6.7,14.34,115.0,0
5743,17.213333333333335,36.419999999999995,1.3433333333333335,5.236666666666667,6.593333333333334,0.0,14.363333333333335,29.496666666666666,46.333333333333336,0
5744,114.85,175.50666666666666,33.16,85.74,26.326666666666664,33.16,28.74,17.57,311.0,0
5745,15.56,39.65,1.9,9.46,16.08,0.55,10.78,40.8,52.0,0
5746,14.72,22.46,1.25,4.64,4.81,0.49,9.71,34.63,45.0,0
5747,95.05,177.8,21.78,46.23,25.24,1.22,16.33,34.9,241.0,0
5748,38.88,86.09,1.31,18.0,4.51,0.47,13.86,51.56,106.0,0
5749,38.82,61.4,1.9,11.64,21.22,0.65,18.74,48.53,66.0,0
5750,336.07,119.65333333333335,102.44,83.21,6.293333333333334,3.41,11.41,35.47,455.0,0
5751,17.213333333333335,36.419999999999995,1.3433333333333335,5.236666666666667,6.593333333333334,0.0,14.363333333333335,29.496666666666666,46.333333333333336,0
5752,85.17,44.06666666666666,4.51,23.15,11.603333333333333,1.02,5.2,18.91,199.0,0
5753,59.29,115.94,9.85,34.85,22.59,0.91,8.51,61.06,160.0,0
5754,144.54,218.14,74.5,22.63,8.48,2.72,8.54,30.14,86.33333333333333,0
5755,13.07,52.56,28.81,10.19,10.04,0.54,8.19,9.89,66.0,0
5756,22.5,49.25,5.26,26.04,13.51,0.69,3.85,65.11,91.0,0
5757,55.18000000000001,135.68,0.56,1.5,6.0,0.47,3.02,15.43,125.33333333333333,0
5758,17.213333333333335,36.419999999999995,1.3433333333333335,5.236666666666667,6.593333333333334,0.0,14.363333333333335,29.496666666666666,46.333333333333336,0
5759,124.13,83.01666666666667,36.76,37.49,17.79,1.88,14.84,35.97,296.0,0
5760,35.44,63.1,13.54,10.91,9.48,1.13,12.01,29.03,84.0,0
5761,102.64,173.48,25.97,37.42,7.12,0.0,7.65,38.57,227.0,0
5762,65.01,85.31,4.49,13.27,12.61,0.49,19.73,47.25,99.0,0
5763,63.54,130.58,4.41,25.81,15.53,1.17,19.34,47.53,133.0,0
5764,68.96,53.97666666666667,3.79,24.86,8.883333333333333,0.96,5.28,34.76,104.0,0
5765,38.66,129.22,7.75,36.71,3.78,1.43,10.39,18.6,139.0,0
5766,81.36,62.550000000000004,4.76,28.96,9.883333333333333,1.11,5.38,17.69,192.0,0
5767,37.39,108.4,31.1,44.61,38.16,0.97,10.67,38.73,123.0,0
5768,62.22,147.66,18.31,44.38,10.56,1.03,3.05,28.63,138.0,0
5769,169.07,1.3399999999999999,10.22,21.29,21.88,2.31,5.98,14.9,325.0,0
5770,22.96,50.55666666666667,11.72,37.84,8.42,0.7,45.34,52.73,78.0,0
5771,51.51,112.12,13.4,36.87,29.21,1.09,12.21,43.88,115.0,0
5772,65.54,187.09,54.68,60.53,9.663333333333334,2.42,14.82,65.87,168.0,0
5773,51.28,66.82666666666667,8.28,23.45,11.143333333333333,1.47,4.03,54.51,202.0,0
5774,24.23,111.03,10.47,31.45,26.97,1.08,5.68,42.69,109.0,0
5775,13.03,21.61,1.9,6.64,14.906666666666666,0.64,4.0,14.46,46.0,0
5776,96.72,104.43666666666667,11.53,35.27,30.42,0.49,10.77,39.03,225.0,0
5777,14.24,56.91,11.01,17.29,20.94333333333333,1.07,11.66,26.77,63.0,0
5778,40.21,138.73,11.93,8.52,9.31,0.92,3.09,31.63,125.0,0
5779,76.5,269.04,18.07,63.35,10.91,1.24,31.62,64.29,281.0,0
5780,61.78,131.25,9.8,12.85,19.7,0.98,5.25,8.51,143.66666666666666,0
5781,16.89,26.30333333333333,9.0,10.87,9.716666666666667,0.7,6.29,12.3,88.0,0
5782,148.58,173.84,24.33,35.0,11.089999999999998,1.29,6.55,18.3,280.0,0
5783,26.57,54.96,7.61,28.35,45.37,0.63,9.06,56.56,85.0,0
5784,59.23,84.19,6.68,13.39,10.38,0.92,7.79,31.1,102.0,0
5785,39.67,44.68333333333334,9.79,32.34,12.49,0.0,3.08,47.55,78.0,0
5786,161.37,44.06666666666666,8.8,28.92,55.88,0.69,11.05,59.51,323.0,0
5787,98.26,169.52,14.85,31.75,19.433333333333334,0.8,1.47,27.83,242.0,0
5788,83.88,340.65,33.85,13.99,9.52,2.82,7.38,34.24,221.0,0
5789,57.99,119.51,14.41,38.53,22.01,0.56,7.35,29.09,128.0,0
5790,118.21,138.58333333333334,2.99,6.6,9.663333333333334,0.32,7.01,37.22,276.0,0
5791,227.17,20.853333333333335,2.78,8.0,7.390000000000001,0.0,2.19,13.3,148.0,0
5792,118.57,273.68,33.93,76.46,29.32,6.58,21.81,76.14,365.0,0
5793,39.7,121.68,55.04,49.87,3.77,0.8,21.75,19.04,118.33333333333333,0
5794,23.05,36.19,5.7,12.37,3.93,0.38,14.31,32.12,45.0,0
5795,17.213333333333335,36.419999999999995,1.3433333333333335,5.236666666666667,6.593333333333334,0.0,14.363333333333335,29.496666666666666,46.333333333333336,0
5796,17.213333333333335,36.419999999999995,1.3433333333333335,5.236666666666667,6.593333333333334,0.0,14.363333333333335,29.496666666666666,46.333333333333336,0
5797,100.1,155.25,4.45,92.4,6.31,0.76,10.86,27.99,209.0,0
5798,11.46,51.18,28.27,9.44,7.03,0.45,8.32,11.87,66.0,0
5799,71.54,125.82,25.82,11.36,8.9,2.11,35.49,51.66,166.0,0
5800,79.18333333333332,170.53333333333333,7.23,33.06,144.84666666666666,14.63,48.46333333333333,27.08,181.66666666666666,0
5801,17.213333333333335,36.419999999999995,1.3433333333333335,5.236666666666667,6.593333333333334,0.0,14.363333333333335,29.496666666666666,46.333333333333336,0
5802,77.16,148.45,18.82,42.14,25.06,0.93,13.79,55.84,156.0,0
5803,67.33,150.71,50.83,63.6,62.2,1.37,14.51,38.57,149.0,0
5804,62.63,141.47,16.43,12.46,66.83,0.6,12.66,6.55,141.0,0
5805,69.33,127.59,7.77,40.86,14.4,0.91,16.11,48.33,122.0,0
5806,35.29,72.17666666666668,6.06,16.08,20.996666666666666,1.58,45.66,42.55,100.0,0
5807,58.24,86.44666666666666,4.54,16.2,4.95,1.01,7.65,52.6,110.0,0
5808,87.04,179.58,7.47,29.9,3.65,1.42,3.54,18.71,232.0,0
5809,14.15,33.6,1.88,6.87,25.67,0.3,13.13,24.25,37.0,0
5810,124.21,83.01666666666667,52.27,52.3,17.35,1.9,10.98,74.25,297.0,0
5811,21.49,86.2,10.48,24.6,20.4,0.39,6.8,24.2,65.33333333333333,0
5812,48.82,79.06,0.99,9.97,5.23,0.84,7.74,71.97,107.0,0
5813,157.71,194.09,12.28,31.05,66.38,8.21,5.64,28.56,334.0,0
5814,102.6,44.06666666666666,7.74,25.85,9.663333333333334,1.34,8.2,119.65,298.0,0
5815,37.74666666666666,60.169999999999995,12.553333333333333,32.65,19.47,0.0,2.996666666666666,24.483333333333334,76.0,0
5816,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336,0
5817,83.79,150.97,10.65,52.58,20.72,0.0,13.58,53.54,156.0,0
5818,17.213333333333335,36.419999999999995,1.3433333333333335,5.236666666666667,6.593333333333334,0.0,14.363333333333335,29.496666666666666,46.333333333333336,0
5819,34.04,65.9,12.56,19.51,3.77,0.53,14.64,29.84,50.0,0
5820,95.29,202.2,31.84,68.01,16.09,1.24,21.3,52.07,219.0,0
5821,17.213333333333335,36.419999999999995,1.3433333333333335,5.236666666666667,6.593333333333334,0.0,14.363333333333335,29.496666666666666,46.333333333333336,0
5822,12.67,27.2,5.69,8.62,15.01,0.42,15.35,38.02,55.0,0
5823,94.72,97.36333333333334,4.91,8.27,5.516666666666667,0.03,4.69,26.18,151.66666666666666,0
5824,177.05,54.95666666666667,4.94,10.23,26.326666666666668,19.9,6.26,12.16,361.0,0
5825,122.43,116.64333333333333,20.12,31.12,23.436666666666667,1.47,5.28,17.43,309.0,0
5826,46.94,120.41,7.62,28.38,28.86,0.62,5.16,46.92,95.0,0
5827,17.213333333333335,36.419999999999995,1.3433333333333335,5.236666666666667,6.593333333333334,0.0,14.363333333333335,29.496666666666666,46.333333333333336,0
5828,32.09,62.6,6.66,27.82,12.49,0.47,6.05,24.41,74.0,0
5829,56.61,96.62,39.3,36.68,6.98,1.83,2.8,12.35,106.0,0
5830,82.89,130.53,1.84,16.1,17.23,0.73,12.94,80.84,159.0,0
5831,339.96,535.68,103.69,108.76,88.44,1.3,21.6,55.09,524.0,0
5832,218.63,268.67,57.03,66.94,31.97,0.7,20.52,34.21,358.0,0
5833,67.7,110.88,4.24,41.12,12.53,1.1,6.93,82.73,142.0,0
5834,69.06,219.89,8.63,19.95,12.8,0.61,10.85,52.37,265.0,0
5835,17.213333333333335,36.419999999999995,1.3433333333333335,5.236666666666667,6.593333333333334,0.0,14.363333333333335,29.496666666666666,46.333333333333336,0
5836,33.54,80.51,33.45,65.03,8.69,1.9,11.57,28.7,127.0,0
5837,37.62,123.61000000000001,8.16,16.1,24.53,1.54,14.9,18.81,112.0,0
5838,65.81,106.31,11.15,31.32,17.7,0.89,6.07,47.62,124.0,0
5839,84.13,316.52,11.33,36.11,44.78,1.14,12.38,75.5,288.0,0
5840,283.31,488.72,173.68,36.38,28.93,3.3,52.69,30.91,484.0,0
5841,23.38,28.34,10.23,7.36,28.44,1.33,8.69,13.68,69.0,0
5842,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336,0
5843,24.52,68.42,9.18,7.25,20.296666666666667,0.56,16.39,28.63,50.0,0
5844,37.21,34.1,0.57,56.0,8.42,0.62,8.73,49.48,85.66666666666667,0
5845,102.35,107.67,11.66,41.78,20.38,1.62,8.33,26.28,216.0,0
5846,111.48,72.17666666666668,4.69,15.66,57.97,1.51,10.8,42.62,207.0,0
5847,68.71,162.2,21.67,47.24,42.46,2.22,8.51,55.57,165.0,0
5848,70.75,68.88333333333334,3.65,9.63,8.89,2.58,4.92,31.79,156.0,0
5849,47.25,153.75,15.63,31.77,38.01,1.23,9.52,50.16,167.0,0
5850,68.66,152.5,22.67,22.59,6.71,0.0,66.34,8.62,137.0,0
5851,39.96,77.29,20.35,15.98,12.66,0.75,11.8,43.77,75.0,0
5852,116.97,218.42,85.43,63.38,44.97,1.09,10.51,30.05,274.0,0
5853,47.24,37.410000000000004,7.66,11.49,20.84,1.63,2.85,19.58,87.0,0
5854,136.45,108.82,6.29,11.76,8.62,0.66,7.34,32.21,231.0,0
5855,32.77,62.25,6.1,33.97,8.77,0.47,9.12,23.73,54.0,0
5856,94.82,125.64999999999999,5.47,20.64,3.78,0.85,37.8,56.85,198.0,0
5857,83.67,164.2,27.61,56.27,17.60333333333333,27.61,52.9,44.73,475.0,0
5858,34.87,77.11,28.64333333333333,27.523333333333337,40.800000000000004,1.31,11.18,3.92,78.33333333333333,0
5859,22.38,35.49,2.68,11.74,13.94,0.72,4.78,47.0,64.0,0
5860,22.3,139.44,3.85,26.84,26.74,1.82,4.18,33.07333333333333,96.0,0
5861,22.11,50.86333333333334,24.68,100.39,38.43333333333333,24.68,78.83,43.27333333333333,428.0,0
5862,63.27333333333333,211.45,8.97,9.38,6.95,0.3,49.97,16.24,229.0,0
5863,25.25,65.37,6.38,7.34,33.63999999999999,1.74,10.1,22.41,72.0,0
5864,17.28,29.91,1.07,5.11,5.96,7.52,3.69,8.37,185.0,0
5865,33.44,71.07,7.34,13.74,12.39,0.83,5.97,53.35,106.0,0
5866,14.12,29.82,2.78,11.08,3.6,0.86,5.37,28.68,72.0,0
5867,89.43,187.94,40.04,60.78,29.84,1.08,13.85,41.21,197.0,0
5868,31.59,51.42,2.23,8.68,12.88,0.6,12.33,35.43,60.0,0
5869,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336,0
5870,72.26,153.14,11.19,65.02,11.13,0.81,14.12,34.93,146.0,0
5871,159.14,77.06333333333333,2.5,7.12,9.82,0.7,5.18,33.27,331.0,0
5872,19.81,79.16,40.25,3.53,6.56,1.58,3.2,55.06,98.0,0
5873,85.0,392.46,25.44,7.38,7.59,1.85,32.51,11.68,335.0,0
5874,15.0,69.54,8.7,9.25,6.3,0.6033333333333334,3.55,12.52,48.0,0
5875,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336,0
5876,152.87,36.99333333333333,2.7,15.2,12.020000000000001,3.77,5.87,50.53,346.0,0
5877,30.74,139.65,15.7,46.97,5.3,0.69,31.92,6.92,107.0,0
5878,68.66,111.63,20.17,39.51,11.14,0.91,8.61,38.38,174.0,1
5879,57.843333333333334,151.5,8.22,10.51,7.13,0.26,3.26,58.86,124.66666666666667,0
5880,34.68,54.95666666666667,3.73,6.72,22.46666666666667,12.5,7.2,47.45,148.0,0
5881,32.63,26.27,9.35,8.72,25.723333333333333,1.51,9.98,19.63,91.33333333333333,0
5882,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336,1
5883,76.54,114.52,3.6,8.33,3.87,2.07,2.92,46.45,128.0,0
5884,38.35,123.50666666666666,19.68,26.7,36.67,0.91,9.93,67.47,125.0,0
5885,17.76,71.67333333333333,27.59,8.12,10.28,2.23,41.57,2.29,103.33333333333333,0
5886,59.66,72.17666666666668,8.1,15.41,28.13,0.75,12.98,45.47,128.0,0
5887,99.27,237.48333333333335,5.38,33.34,3.78,1.34,36.39,64.34,168.0,1
5888,18.89,33.89,4.99,15.5,14.19,0.4,4.14,25.56,49.0,0
5889,179.71,255.1833333333333,27.35,28.36,22.849999999999998,1.6,6.85,21.19,365.0,0
5890,7.32,20.853333333333335,3.3,9.42,20.84,1.27,1.74,11.51,64.0,0
5891,19.41,115.3,12.81,32.52,22.95,0.96,4.92,26.54,82.0,0
5892,87.87,122.77,9.0,9.72,6.33,0.0,6.3,96.66,173.0,1
5893,103.98,284.44,49.67,65.52,55.99,1.46,12.48,57.66,270.0,1
5894,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336,1
5895,91.41,253.95,17.22,9.98,13.0,0.47,13.04,13.14,235.0,1
5896,46.32,92.4,4.28,13.75,4.71,2.99,12.47,27.18,113.0,0
5897,36.89,84.08,14.52,26.35,13.89,0.72,11.4,26.56,90.0,1
5898,67.94,137.38,9.29,9.86,6.3,0.0,12.14,16.54,110.0,1
5899,194.03,42.29,13.24,36.45,54.24,0.8,15.42,25.56,358.0,0
5900,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336,1
5901,108.87,157.70000000000002,8.47,19.51,12.063333333333333,14.47,63.82,27.1,262.6666666666667,1
5902,34.35,60.67,15.24,10.09,36.61,2.02,7.69,4.5,102.0,1
5903,51.5,123.44,5.91,40.1,14.37,0.74,7.21,31.57,113.0,1
5904,21.64,259.8466666666667,5.13,8.15,9.376666666666667,0.0,1.76,11.14,44.0,1
5905,22.560000000000002,429.17,7.18,6.98,6.71,0.0,66.44000000000001,68.7,340.0,1
5906,65.09,132.99,15.07,67.32,17.46,1.1,9.62,41.64,156.0,1
5907,45.39,74.14,10.2,17.14,33.16,7.87,8.8,25.55,188.0,1
5908,63.11,58.96,8.68,15.11,39.26,2.56,12.75,11.84,145.0,1
5909,110.34,217.23,18.99,34.59,7.68,4.92,64.34,31.88,193.0,1
5910,42.76,85.7,6.94,33.95,16.2,1.22,4.37,53.21,108.0,1
5911,41.12,150.77,90.27,38.66,3.78,2.35,17.55,70.34,159.0,1
5912,65.52,85.59666666666668,3.15,21.42,34.8,0.99,8.08,29.1,121.0,1
5913,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336,1
5914,189.77,72.17666666666668,64.66,95.0,6.829999999999999,2.07,11.37,51.61,341.0,1
5915,71.86,46.129999999999995,5.05,14.88,5.076666666666667,0.06,2.29,32.83,133.0,1
5916,69.21,165.95,11.84,17.9,10.1,2.12,51.73,22.1,148.0,1
5917,38.93,79.5,21.73,13.56,27.69,0.0,5.56,10.26,85.0,1
5918,15.93,31.35,2.06,3.5,3.41,1.15,3.47,72.85999999999999,61.0,1
5919,318.57,503.0,137.36,119.42,64.34,1.91,27.89,107.12,570.0,0
5920,10.02,94.92999999999999,4.91,19.3,33.5,3.38,2.26,9.49,110.0,1
5921,49.79333333333333,116.82666666666667,14.683333333333332,37.156666666666666,0.22,0.0,6.466666666666666,34.14333333333333,85.66666666666667,1
5922,7.68,87.05,8.76,29.35,23.97,0.42,5.56,19.64,44.0,1
5923,32.15,55.12,2.42,5.32,11.156666666666666,0.39,2.0,14.8,195.0,1
5924,40.39,79.62,4.9,27.81,21.9,0.44,3.16,19.95,66.0,1
5925,141.39,157.01,21.95,38.23,36.38,9.29,9.43,36.86,281.0,1
5926,17.213333333333335,36.419999999999995,1.3433333333333335,5.236666666666667,6.593333333333334,0.0,14.363333333333335,29.496666666666666,46.333333333333336,1
5927,75.75,74.25,15.55,10.04,7.703333333333333,1.45,6.4,76.31,165.0,1
5928,43.63,81.74333333333333,8.23,10.82,95.51,0.69,7.71,24.97,93.0,1
5929,101.99,152.18,18.2,61.18,51.94,1.41,7.9,77.04,226.0,1
5930,17.213333333333335,36.419999999999995,1.3433333333333335,5.236666666666667,6.593333333333334,0.0,14.363333333333335,29.496666666666666,46.333333333333336,1
5931,92.56,211.8,8.49,9.35,6.4,0.0,25.96,49.12,191.0,1
5932,17.95,34.339999999999996,6.84,12.1,49.54,0.66,7.13,36.84,64.0,1
5933,71.6,128.59,3.83,49.38,25.17,0.97,8.04,66.32,171.0,1
5934,44.15,117.72,9.09,30.98,14.2,0.14,6.09,59.95,136.0,1
5935,313.59,120.31,24.05,32.94,29.43,0.69,4.97,9.39,108.0,1
5936,101.59,211.21,49.12,54.98,17.99,1.33,9.44,40.02,249.0,1
5937,31.83,66.74,2.76,16.83,11.9,0.61,5.87,24.72,57.0,1
5938,33.949999999999996,28.58,8.53,8.97,6.29,1.15,4.65,5.41,80.0,1
5939,40.82,80.64,13.1,19.8,7.5,0.21,5.23,32.88,82.0,1
5940,44.57,73.97,13.1,8.95,11.12,0.18,8.7,19.26,84.0,1
5941,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336,1
5942,37.37,34.84,8.53,12.35,16.42,0.95,10.08,33.15,89.0,1
5943,33.44,53.71,10.32,19.56,123.21,0.94,6.16,16.92,78.0,1
5944,16.06,29.21,0.91,2.53,2.61,0.16,8.27,11.87,30.0,1
5945,39.54,115.23,6.82,38.33,8.42,0.54,12.44,62.02,83.0,1
5946,17.213333333333335,36.419999999999995,1.3433333333333335,5.236666666666667,6.593333333333334,0.0,14.363333333333335,29.496666666666666,46.333333333333336,1
5947,90.59,108.41,21.48,62.95,30.02,1.1,4.86,72.86,148.0,1
5948,108.26,239.51,55.04,59.2,28.52,0.71,19.1,36.04,305.0,1
5949,53.15,87.02,2.74,15.54,9.58,0.65,7.74,55.76,94.0,1
5950,40.49,72.13000000000001,7.48,20.23,41.24666666666666,7.48,8.92,21.51,176.0,1
5951,56.9,83.53,3.72,21.05,12.32,0.57,3.4,23.99,95.0,1
5952,99.5,278.36,33.04,35.31,17.86,1.17,9.82,72.94,315.0,1
5953,17.213333333333335,36.419999999999995,1.3433333333333335,5.236666666666667,6.593333333333334,0.0,14.363333333333335,29.496666666666666,46.333333333333336,1
5954,462.29,17.343333333333334,18.87,22.78,32.39,2.11,9.48,23.35,590.0,0
5955,35.06,127.56,12.63,68.94,10.33,12.63,101.14,75.71,303.0,1
5956,52.5,103.58666666666666,23.94,9.96,9.32,0.0,25.02,25.01,84.0,1
5957,16.58,37.38,9.06,9.41,10.23,0.1,9.62,18.66,42.0,1
5958,31.71,72.17666666666668,2.6766666666666663,2.85,23.263333333333332,0.38,1.92,28.516666666666666,49.0,1
5959,58.36,112.46,1.36,7.41,3.57,0.36,16.55,43.33,154.0,1
5960,359.32,36.223333333333336,40.82,113.29,4.173333333333334,2.8,25.42,70.44,470.0,0
5961,101.09,207.19,57.56,54.77,31.99,1.52,11.58,29.77,265.0,1
5962,42.05,88.9,3.55,23.44,10.01,0.0,2.61,21.0,72.0,1
5963,17.213333333333335,36.419999999999995,1.3433333333333335,5.236666666666667,6.593333333333334,0.0,14.363333333333335,29.496666666666666,46.333333333333336,1
5964,17.89,17.37,10.88,12.81,73.66,0.78,7.96,12.78,63.0,1
5965,58.43,90.46666666666665,17.83,85.25,3.78,1.25,89.52,59.81,111.0,1
5966,25.58,19.44,11.53,14.21,33.28,0.76,8.8,24.68,100.0,1
5967,46.64,59.12,0.75,2.48,2.54,0.56,7.15,27.42,81.0,1
5968,22.06,56.49,2.97,11.82,17.25,0.54,12.54,56.44,78.0,1
5969,7.53,24.18,2.74,6.1,6.38,0.34,26.08,26.62,31.0,1
5970,16.68,28.91,7.61,17.33,11.55,0.42,3.03,21.5,43.0,1
5971,13.39,52.3,18.68,13.83,8.68,1.05,14.99,21.91,62.0,1
5972,29.88,55.09,8.15,17.18,9.91,0.85,8.42,52.55,71.0,1
5973,17.213333333333335,36.419999999999995,1.3433333333333335,5.236666666666667,6.593333333333334,0.0,14.363333333333335,29.496666666666666,46.333333333333336,1
5974,128.8,126.72666666666667,20.91,69.99,10.26,1.29,6.96,28.12,275.0,1
5975,26.99,79.38,4.45,30.37,18.74,0.07,4.17,43.41,103.0,1
5976,17.213333333333335,36.419999999999995,1.3433333333333335,5.236666666666667,6.593333333333334,0.0,14.363333333333335,29.496666666666666,46.333333333333336,1
5977,105.45,126.96,2.5,16.1,7.796666666666667,2.5,29.29,69.9,85.66666666666667,1
5978,36.43,65.73,0.9,6.59,4.68,0.73,7.9,69.86,96.0,1
5979,21.02,42.089999999999996,3.65,8.21,23.95,1.82,5.16,6.23,83.0,1
5980,35.13,43.65,2.96,0.15,25.1,0.31,8.49,7.94,48.0,1
5981,69.44,123.66,7.02,35.14,16.25,0.76,10.97,65.3,135.0,1
5982,57.22,103.72,5.61,19.75,9.3,1.28,9.04,31.38,120.0,1
5983,27.57,55.19,16.3,35.71,9.9,1.27,19.36,22.13,78.0,1
5984,69.14,94.23,10.26,20.54,56.1,1.45,8.5,12.81,101.0,1
5985,40.16,96.13,17.97,29.72,24.63,1.05,8.95,34.94,105.0,1
5986,9.8,22.79,5.45,19.97,11.98,0.26,6.34,17.74,32.0,1
5987,119.57,79.25,12.51,53.18,47.28,0.6,13.25,51.29,240.0,1
5988,32.74,44.01666666666666,14.01,30.85,40.16,1.08,4.27,19.34,74.0,1
5989,13.29,84.38333333333333,4.82,22.65,23.12,3.93,17.45,17.13,162.0,1
5990,133.73,243.63,8.21,10.1,1.64,1.31,13.24,14.46,315.0,1
5991,14.68,51.36,23.18,9.02,7.4,1.38,34.89,1.53,71.0,1
5992,22.73,50.61,15.54,23.25,32.57,0.55,9.01,17.44,55.0,1
5993,217.86,358.15,125.44,31.96,26.85,2.97,24.63,21.34,425.0,0
5994,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336,1
5995,64.33,117.47333333333331,1.87,9.11,9.85,3.71,10.52,56.85,159.0,1
5996,85.11,183.15,9.11,97.16,3.61,1.28,17.17,37.99,189.0,1
5997,29.16,34.32,12.17,16.04,1.7,1.47,10.75,17.68,78.0,1
5998,35.52,42.70666666666667,2.61,30.36,10.45,0.91,7.61,20.05,68.0,1
5999,287.49,54.95666666666667,3.19,10.56,11.409999999999998,21.5,6.3,20.84,431.0,0
6000,44.89,107.1,12.61,46.33,19.97,0.79,6.94,27.64,73.0,1
6001,12.02,34.64,15.73,5.28,5.47,0.27,12.04,15.22,53.0,1
6002,32.4,98.09,25.0,10.88,9.35,1.27,23.11,50.53,102.0,1
6003,66.99,93.92,10.44,39.02,87.2,0.79,3.72,72.85999999999999,75.0,1
6004,111.69,97.58666666666666,9.79,47.88,16.46,2.29,8.9,24.82,224.0,1
6005,57.61,115.79,5.3,25.82,15.21,0.64,11.04,27.88,96.0,1
6006,12.45,30.36,3.08,26.62,3.09,0.53,17.43,27.85,70.0,1
6007,8.73,18.33,4.64,16.26,10.3,0.38,17.54,29.47,36.0,1
6008,94.47,170.88666666666666,33.58,23.43,22.849999999999998,1.05,6.81,19.85,210.0,1
6009,39.71,43.49666666666667,18.41,18.78,34.20333333333333,1.02,8.24,23.51,157.0,1
6010,17.94,48.67,1.89,6.53,8.68,0.98,3.69,7.45,60.0,1
6011,46.63,115.23,9.93,20.28,285.55,0.52,14.78,31.4,90.0,1
6012,411.23,83.7,15.53,69.86,4.173333333333334,1.72,11.56,30.82,450.0,0
6013,15.87,29.35,7.36,14.2,4.49,0.41,1.87,29.98,47.0,1
6014,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336,1
6015,23.6,146.10333333333332,8.04,13.82,8.82,0.98,6.12,11.94,172.0,1
6016,108.19,199.86,55.69,109.21,26.326666666666664,55.69,117.82,47.4,1029.0,0
6017,123.19,219.11,24.78,48.33,49.81,1.21,12.49,38.4,248.0,1
6018,18.33,24.32,7.65,4.4,4.01,1.56,8.41,18.33,83.0,1
6019,37.61,124.94,4.72,33.21,25.52,0.67,4.83,39.25,95.0,1
6020,92.36,206.09,6.72,25.61,9.82,1.29,7.35,32.57,183.0,1
6021,12.57,46.46,4.34,15.8,12.27,0.76,6.39,21.49,62.0,1
6022,94.36,86.0,8.49,36.28,6.56,1.5,8.33,34.91,121.0,1
6023,33.95,153.36333333333332,59.21,191.14,26.326666666666664,59.21,74.04,45.36,951.0,1
6024,80.14,205.5,41.28,139.09,54.71,0.0,65.74666666666667,35.64666666666667,101.0,1
6025,43.45,95.71,18.09,17.41,11.63,1.0,57.28333333333333,31.28,106.0,1
6026,30.46,58.81,1.73,9.81,4.87,1.1,6.17,42.66,71.0,1
6027,47.9,80.28666666666668,21.71,87.69,6.56,1.21,57.14,75.03,102.0,1
6028,50.99,44.48,14.85,22.38,40.89,1.21,7.18,33.31,106.0,1
6029,173.33,118.17666666666668,35.74,57.52,38.6,1.25,8.62,19.34,280.0,1
6030,72.14,186.18,13.02,16.72,5.896666666666667,0.65,2.13,32.57,120.0,1
6031,189.36,221.39333333333335,29.06,36.81,22.849999999999998,2.14,8.56,20.66,365.0,1
6032,47.01,111.73,8.58,36.96,13.95,1.17,37.63,49.99,108.0,1
6033,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336,1
6034,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336,1
